Date,Open,High,Low,Close,Volume
2015-12-29,786.99,798.69,786.2,793.96,1921480
2015-12-28,770.0,782.82,767.73,782.24,1557755
2015-12-24,768.52,769.2,764.39,765.84,521141
2015-12-23,770.69,771.9,757.65,768.51,1529700
2015-12-22,764.27,770.34,761.2,767.13,1816845
2015-12-21,763.05,766.35,754.15,760.8,1742300
2015-12-18,767.23,774.14,756.59,756.85,3389700
2015-12-17,781.16,781.59,769.3,769.83,1825500
2015-12-16,766.57,781.5,757.04,776.59,2656000
2015-12-15,767.79,774.75,758.0,760.09,2469300
2015-12-14,751.26,764.15,736.26,762.54,2707054
2015-12-11,749.0,757.44,748.65,750.42,2159100
2015-12-10,763.59,766.07,755.0,760.04,1622900
2015-12-09,771.1,776.09,752.01,762.55,2327400
2015-12-08,764.5,778.65,762.52,775.14,1554121
2015-12-07,780.06,781.0,766.72,772.99,1831200
2015-12-04,769.71,782.42,765.51,779.21,2489900
2015-12-03,780.56,784.48,762.45,768.2,2097414
2015-12-02,785.25,793.05,776.43,777.85,2335128
2015-12-01,766.94,785.0,765.95,783.79,2019854
2015-11-30,771.87,775.03,761.12,762.85,1679300
2015-11-27,769.16,774.0,767.0,771.97,722300
2015-11-25,771.69,773.0,766.53,769.26,1180600
2015-11-24,772.96,775.99,758.11,769.63,2393900
2015-11-23,777.47,782.9,773.51,776.7,1732400
2015-11-20,769.3,779.32,764.1,777.0,2773900
2015-11-19,759.78,763.23,757.23,759.94,1403900
2015-11-18,749.57,761.1,747.39,760.01,1813300
2015-11-17,752.47,754.95,744.05,745.98,1943100
2015-11-16,740.21,751.71,734.33,750.42,2535100
2015-11-13,754.04,755.33,739.47,740.07,2409300
2015-11-12,760.18,765.8,755.86,756.53,1772500
2015-11-11,762.38,769.08,759.75,765.25,2095900
2015-11-10,753.48,760.6,748.41,758.26,1489900
2015-11-09,758.52,763.3,749.11,754.77,1776691
2015-11-06,759.39,763.02,755.03,761.6,1677100
2015-11-05,758.81,766.35,757.47,760.67,2274300
2015-11-04,749.9,759.9,749.2,755.31,2091692
2015-11-03,745.43,751.7,741.16,748.82,1815300
2015-11-02,737.88,748.18,731.45,747.74,1995421
2015-10-30,745.56,746.31,736.53,737.39,1999100
2015-10-29,736.63,746.79,735.16,744.85,1825900
2015-10-28,733.0,737.37,727.27,736.92,1980100
2015-10-27,726.57,735.96,724.14,732.82,1938900
2015-10-26,720.02,734.95,720.02,731.12,2438800
2015-10-23,750.06,752.5,717.94,719.33,6336300
2015-10-22,675.44,688.05,671.7,681.14,4431500
2015-10-21,683.21,684.9,670.7,671.8,1608400
2015-10-20,697.89,698.0,673.68,680.0,2621719
2015-10-19,694.0,700.24,692.21,699.95,1508585
2015-10-16,695.4,696.22,689.1,695.32,1815700
2015-10-15,685.25,694.16,684.39,693.02,2357800
2015-10-14,683.79,690.04,678.9,680.41,1564500
2015-10-13,674.16,688.46,673.11,683.17,2122300
2015-10-12,669.19,677.98,667.24,676.43,1334210
2015-10-09,667.49,674.09,662.36,671.24,1605800
2015-10-08,669.45,671.89,654.49,667.0,1965300
2015-10-07,677.4,678.74,658.11,670.0,2217672
2015-10-06,669.35,678.8,663.08,671.64,2157400
2015-10-05,661.6,673.03,655.87,671.68,1897962
2015-10-02,638.01,658.26,633.5,656.99,2439400
2015-10-01,637.94,643.84,631.11,642.0,2125300
2015-09-30,631.83,639.31,629.15,638.37,2647600
2015-09-29,625.5,634.68,618.03,622.61,2106400
2015-09-28,639.05,642.85,617.84,624.25,2382276
2015-09-25,658.58,658.58,639.66,640.15,2423900
2015-09-24,648.97,656.77,642.16,654.91,1934252
2015-09-23,652.9,660.28,650.73,653.29,1457995
2015-09-22,657.47,658.82,645.03,653.2,2718000
2015-09-21,665.51,669.0,658.0,666.98,1954600
2015-09-18,665.06,669.84,660.03,660.92,3627200
2015-09-17,667.49,681.99,665.0,671.67,2387605
2015-09-16,665.55,668.07,662.2,665.52,1312500
2015-09-15,656.71,668.85,653.34,665.07,1777300
2015-09-14,655.63,655.92,649.5,652.47,1497600
2015-09-11,650.21,655.31,647.41,655.3,1744600
2015-09-10,643.9,654.9,641.7,651.08,1392329
2015-09-09,651.88,657.36,640.9,643.41,2048900
2015-09-08,641.0,645.04,632.9,643.88,1954600
2015-09-04,629.7,634.5,626.5,628.96,2024900
2015-09-03,647.93,651.25,633.81,637.05,1728500
2015-09-02,638.0,645.06,630.64,644.91,1881400
2015-09-01,633.81,644.44,625.06,629.56,2572800
2015-08-31,654.34,664.41,646.35,647.82,1946800
2015-08-28,665.76,667.0,653.75,659.69,1941800
2015-08-27,671.99,673.98,651.1,667.96,2948700
2015-08-26,643.1,662.48,630.37,659.74,4386900
2015-08-25,646.77,647.0,611.67,612.47,3571400
2015-08-24,600.6,644.33,593.09,618.11,6489284
2015-08-21,671.04,672.89,643.1,644.03,4593900
2015-08-20,689.1,696.16,675.28,679.48,2889800
2015-08-19,690.11,700.2,686.8,694.04,2509600
2015-08-18,691.07,695.76,685.32,688.73,1385500
2015-08-17,688.04,694.74,683.06,694.11,1233900
2015-08-14,684.04,692.26,682.9,689.37,1379800
2015-08-13,689.2,694.03,682.18,686.51,1817700
2015-08-12,694.49,696.0,680.51,691.47,2932300
2015-08-11,699.58,704.0,684.32,690.3,5492265
2015-08-10,667.09,671.62,660.23,663.14,1722900
2015-08-07,667.78,668.79,658.87,664.39,1377100
2015-08-06,673.99,674.75,660.73,670.15,2032619
2015-08-05,665.75,679.91,665.58,673.29,1822300
2015-08-04,664.34,668.0,660.51,661.28,1309400
2015-08-03,657.66,666.67,657.66,664.72,1567407
2015-07-31,664.7,665.0,657.2,657.5,1746000
2015-07-30,657.44,668.05,651.69,664.56,1980300
2015-07-29,662.26,663.33,652.84,661.43,1837805
2015-07-28,661.76,664.1,653.41,659.66,1718100
2015-07-27,651.57,667.07,651.55,658.27,2919100
2015-07-24,677.28,677.79,653.18,654.77,4131100
2015-07-23,691.85,696.07,671.59,674.73,3811500
2015-07-22,694.02,713.33,691.62,695.1,4154900
2015-07-21,684.88,705.6,684.15,695.35,3780200
2015-07-20,688.98,697.8,681.77,692.84,5121700
2015-07-17,680.0,703.0,678.0,699.62,12858100
2015-07-16,589.47,604.5,587.92,601.78,5632000
2015-07-15,583.74,588.69,580.21,583.96,2072687
2015-07-14,574.5,589.71,574.17,584.18,3741482
2015-07-13,559.51,572.85,558.7,571.73,2089600
2015-07-10,553.71,559.29,552.0,556.11,2171700
2015-07-09,548.52,548.88,544.62,544.65,1488300
2015-07-08,545.6,548.28,541.2,541.7,1383000
2015-07-07,547.43,551.0,539.85,550.03,1679700
2015-07-06,542.25,548.58,542.09,545.62,1280600
2015-07-02,544.74,548.0,543.57,547.34,1406200
2015-07-01,543.66,545.81,539.76,543.3,1537900
2015-06-30,545.09,545.9,539.54,540.04,1725464
2015-06-29,546.75,550.9,540.24,541.25,1887800
2015-06-26,559.71,560.0,551.85,553.06,2183700
2015-06-25,560.3,563.14,557.46,557.95,1335200
2015-06-24,562.48,562.64,556.81,558.57,1446100
2015-06-23,559.79,564.9,557.15,563.39,1569808
2015-06-22,559.41,565.61,558.91,559.68,1737500
2015-06-19,556.52,557.91,552.26,557.52,2964400
2015-06-18,548.0,557.25,548.0,556.18,2059600
2015-06-17,546.26,548.36,541.81,546.6,1222000
2015-06-16,544.26,546.69,541.57,544.87,1626300
2015-06-15,542.73,544.05,539.21,543.0,1357400
2015-06-12,547.68,548.85,545.63,547.47,1272100
2015-06-11,554.83,554.83,549.17,550.04,1293535
2015-06-10,545.7,554.78,545.11,552.6,1515775
2015-06-09,543.42,544.84,538.85,542.16,1500641
2015-06-08,549.61,549.87,542.95,543.48,1366800
2015-06-05,552.0,553.33,547.38,549.53,1219800
2015-06-04,552.18,555.96,549.12,551.69,1343300
2015-06-03,555.1,557.99,552.15,555.29,1335400
2015-06-02,547.43,558.79,546.55,553.95,1592808
2015-06-01,548.73,550.57,543.58,549.21,1660500
2015-05-29,553.2,553.94,545.04,545.32,2172200
2015-05-28,553.79,555.76,550.8,554.18,1177318
2015-05-27,548.68,555.29,546.58,554.25,1742200
2015-05-26,552.58,553.33,542.97,547.19,1866724
2015-05-22,554.46,558.24,553.62,554.52,1213200
2015-05-21,550.37,557.61,549.3,556.81,1708500
2015-05-20,550.92,556.07,545.1,552.51,1541962
2015-05-19,548.0,553.4,547.12,549.28,2356274
2015-05-18,543.82,548.34,542.25,546.67,1334686
2015-05-15,550.39,550.6,542.5,546.49,1671955
2015-05-14,543.97,549.69,542.5,549.2,1586800
2015-05-13,540.47,543.84,538.98,539.49,1211920
2015-05-12,542.15,542.96,535.0,538.73,1764123
2015-05-11,548.49,553.37,545.6,545.78,1092900
2015-05-08,548.87,552.8,548.03,548.95,1411200
2015-05-07,535.9,545.2,533.45,542.04,1590003
2015-05-06,542.64,543.93,532.23,535.08,1951654
2015-05-05,550.16,552.61,542.37,543.04,1426400
2015-05-04,550.59,556.69,547.39,552.84,1762900
2015-05-01,549.92,551.22,543.85,551.16,1828500
2015-04-30,558.56,561.11,546.72,548.77,2362000
2015-04-29,560.51,565.84,559.0,561.39,1681000
2015-04-28,564.32,567.83,560.96,564.37,1859787
2015-04-27,572.45,575.52,562.3,566.12,2403100
2015-04-24,580.05,584.7,568.35,573.66,4608403
2015-04-23,550.51,561.17,550.08,557.46,3909100
2015-04-22,543.26,551.0,541.32,549.18,1589784
2015-04-21,545.99,547.77,542.21,542.92,1456387
2015-04-20,533.75,545.8,533.35,544.53,1926063
2015-04-17,537.01,539.8,529.0,532.74,2461600
2015-04-16,538.35,545.23,538.1,543.52,1586088
2015-04-15,537.96,543.19,532.37,541.04,2346233
2015-04-14,546.19,546.57,535.74,539.78,2360300
2015-04-13,547.92,553.27,546.3,548.64,1466200
2015-04-10,549.57,549.85,544.98,548.54,1305200
2015-04-09,549.21,549.37,541.95,548.02,1617895
2015-04-08,546.12,551.5,546.0,548.84,1419300
2015-04-07,545.15,550.16,543.59,544.86,1365906
2015-04-06,538.84,545.54,535.7,543.95,1685800
2015-04-02,547.41,548.0,540.44,541.31,2388000
2015-04-01,555.29,558.5,546.03,549.49,1945000
2015-03-31,558.21,562.45,554.67,554.7,1746622
2015-03-30,560.25,562.16,556.79,561.14,1239300
2015-03-27,561.83,564.07,556.93,557.55,1727600
2015-03-26,564.65,567.19,558.31,563.64,2492100
2015-03-25,577.57,580.07,567.0,567.0,2653400
2015-03-24,568.54,581.88,568.09,577.54,3957800
2015-03-23,566.0,569.64,563.06,565.37,1511600
2015-03-20,566.71,567.1,564.48,564.95,2216000
2015-03-19,564.52,566.96,562.12,563.67,1232900
2015-03-18,557.73,566.51,553.5,566.16,1766200
2015-03-17,558.16,560.64,554.41,557.61,1444500
2015-03-16,556.93,563.75,551.32,561.64,1842700
2015-03-13,559.23,564.36,550.33,553.0,1771300
2015-03-12,558.48,561.84,555.53,561.36,1781263
2015-03-11,559.8,564.18,555.41,555.69,2026100
2015-03-10,568.47,569.76,559.82,559.85,2004000
2015-03-09,570.92,575.45,569.05,574.1,1174200
2015-03-06,582.0,582.78,572.06,572.9,1879600
2015-03-05,579.1,583.2,578.23,581.43,1795800
2015-03-04,576.97,581.63,572.52,578.33,1898100
2015-03-03,576.35,580.85,570.5,578.79,2526200
2015-03-02,567.0,575.99,563.15,575.02,2520300
2015-02-27,558.15,569.42,557.03,562.63,3416445
2015-02-26,545.74,560.13,545.09,559.29,2700999
2015-02-25,538.44,549.57,538.01,547.33,2041625
2015-02-24,531.55,539.4,531.0,538.65,1421363
2015-02-23,538.87,539.3,532.0,535.0,1644826
2015-02-20,547.58,547.58,538.1,541.8,1911726
2015-02-19,542.47,546.86,540.75,546.45,1541669
2015-02-18,543.82,547.55,539.55,542.65,1558153
2015-02-17,551.16,553.0,543.26,545.01,1958669
2015-02-13,547.51,552.54,546.6,551.16,2368806
2015-02-12,539.66,548.34,537.0,546.01,2429520
2015-02-11,539.73,541.95,536.0,538.0,1915336
2015-02-10,532.15,541.0,529.17,540.16,2371158
2015-02-09,531.6,533.88,527.55,529.28,1515272
2015-02-06,531.01,540.22,528.65,533.88,2146920
2015-02-05,527.93,530.69,525.64,529.83,1658742
2015-02-04,533.14,536.75,525.03,526.1,1694780
2015-02-03,529.94,537.45,526.81,533.3,2353086
2015-02-02,534.32,536.5,521.72,532.2,3768534
2015-01-30,519.0,543.1,518.18,537.55,6055321
2015-01-29,512.9,515.19,503.48,513.23,3945207
2015-01-28,525.0,525.69,512.35,512.43,1853819
2015-01-27,531.46,532.78,520.86,521.19,1957040
2015-01-26,541.43,541.5,532.07,536.72,1546563
2015-01-23,538.6,545.41,535.75,541.95,5096425
2015-01-22,523.0,538.84,521.91,537.3,5221237
2015-01-21,510.84,521.85,509.59,520.39,3794259
2015-01-20,512.77,515.61,509.37,509.94,3556834
2015-01-16,503.15,510.85,503.09,510.45,2482858
2015-01-15,508.89,509.75,502.01,504.01,2556662
2015-01-14,500.42,508.26,498.16,505.93,2639959
2015-01-13,502.26,508.6,497.26,501.8,3050295
2015-01-12,499.5,500.28,490.91,497.06,2856938
2015-01-09,508.18,508.6,498.65,500.72,2099862
2015-01-08,501.16,507.5,495.02,506.91,3662169
2015-01-07,510.95,511.49,503.65,505.15,2345823
2015-01-06,520.5,521.21,505.55,506.64,2731728
2015-01-05,527.15,527.99,517.75,519.46,2057089
2015-01-02,532.6,535.8,527.88,529.55,1327665
2014-12-31,537.27,538.4,530.2,530.66,1235995
2014-12-30,535.05,537.84,533.61,535.28,1048211
2014-12-29,540.5,543.93,537.16,537.31,2218603
2014-12-26,536.93,543.25,535.49,541.52,1113464
2014-12-24,538.82,540.29,535.1,536.93,737848
2014-12-23,534.51,542.3,533.72,538.77,2877208
2014-12-22,520.61,532.97,520.59,532.3,3319461
2014-12-19,516.99,520.81,508.86,520.04,4872059
2014-12-18,515.99,516.25,506.56,514.62,3876694
2014-12-17,499.86,509.07,499.11,506.45,3639373
2014-12-16,513.6,515.58,497.19,498.16,4343244
2014-12-15,523.76,525.37,515.4,515.84,2621877
2014-12-12,527.44,532.24,521.46,521.51,2370772
2014-12-11,529.86,537.04,529.16,532.11,2072980
2014-12-10,535.9,539.36,527.49,528.04,2316135
2014-12-09,526.29,536.65,523.41,536.11,2168813
2014-12-08,529.22,533.82,527.0,530.73,3231801
2014-12-05,536.7,538.2,527.26,528.08,3068739
2014-12-04,537.64,542.69,534.89,542.58,1633465
2014-12-03,537.22,541.41,535.21,536.97,1623977
2014-12-02,539.95,541.85,534.66,538.59,2073950
2014-12-01,545.09,548.79,538.62,539.65,1994398
2014-11-28,547.0,549.6,544.48,549.08,1210061
2014-11-26,549.23,549.88,545.23,547.73,1480226
2014-11-25,547.21,552.5,546.91,549.23,1903589
2014-11-24,545.75,551.19,544.15,547.48,1653768
2014-11-21,551.04,551.04,545.0,545.89,2505988
2014-11-20,542.09,545.38,541.5,543.76,1750478
2014-11-19,544.75,548.22,539.19,547.2,1517186
2014-11-18,547.93,552.79,543.8,544.51,1822070
2014-11-17,555.19,555.19,544.44,546.64,1680566
2014-11-14,558.0,558.0,552.51,555.19,1425013
2014-11-13,560.72,560.82,554.09,556.44,1510244
2014-11-12,561.2,561.25,555.5,558.25,1094100
2014-11-11,558.52,562.5,556.24,561.29,1100179
2014-11-10,552.4,560.63,551.62,558.23,1304481
2014-11-07,555.6,555.6,549.35,551.82,1589093
2014-11-06,555.5,556.8,550.58,551.69,1650149
2014-11-05,566.81,566.9,554.15,555.95,1645254
2014-11-04,561.16,564.79,558.3,564.19,1386359
2014-11-03,565.26,567.15,561.63,563.77,1544108
2014-10-31,568.3,568.73,564.81,567.87,2341539
2014-10-30,558.25,562.5,552.13,560.27,1612469
2014-10-29,560.85,564.97,555.98,558.45,2053355
2014-10-28,551.71,559.2,550.43,558.94,1739666
2014-10-27,547.76,554.0,547.2,549.88,1598409
2014-10-24,554.98,555.0,545.16,548.9,2175701
2014-10-23,548.28,557.4,545.5,553.65,2153517
